industrias	O	-
hay	O	-
mucha	O	-
vanidad	O	-
,	O	-
sobre	O	-
todo	O	-
por	O	-
la	O	-
manera	O	-
en	O	-
que	O	-
la	O	-
gente	O	-
reacciona	O	-
ante	O	-
la	O	-
belleza	O	-
y	O	-
las	O	-
celebridades	O	-
.	O	-

No	O	-
entiendo	O	-
la	O	-
razón	O	-
,	O	-
la	O	-
verdad	O	-
,	O	-
pero	O	-
así	O	-
es	O	-
nuestra	O	-
cultura	O	-
.	O	-

-	O	-
-	O	-
Usted	O	-
es	O	-
un	O	-
actor	O	-
muy	O	-
cómico	O	-
.	O	-

¿	O	-
Pero	O	-
es	O	-
divertido	O	-
en	O	-
la	O	-
vida	O	-
real	O	-
?	O	-
-	O	-
-	O	-
.	O	-

No	O	-
me	O	-
considero	O	-
especialmente	O	-
divertido	O	-
.	O	-

Disfruto	O	-
viendo	O	-
a	O	-
personas	O	-
y	O	-
filmes	O	-
que	O	-
me	O	-
hacen	O	-
reír	O	-
,	O	-
pero	O	-
querer	O	-
ser	O	-
siempre	O	-
gracioso	O	-
supone	O	-
una	O	-
presión	O	-
terrible	O	-
sobre	O	-
uno	O	-
mismo	O	-
.	O	-

-	O	-
-	O	-
En	O	-
Zoolander	O	-
aparecen	O	-
sus	O	-
padres	O	-
y	O	-
su	O	-
esposa	O	-
.	O	-

¿	O	-
Qué	O	-
tal	O	-
la	O	-
experiencia	O	-
de	O	-
dirigir	O	-
a	O	-
la	O	-
familia	O	-
?	O	-
-	O	-
-	O	-
.	O	-

No	O	-
me	O	-
sentí	O	-
extraño	O	-
.	O	-

Todos	O	-
son	O	-
actores	O	-
y	O	-
se	O	-
toman	O	-
su	O	-
trabajo	O	-
en	O	-
serio	O	-
.	O	-

-	O	-
-	O	-
¿	O	-
Disfruta	O	-
dirigiendo	O	-
?	O	-
-	O	-
-	O	-
.	O	-

Mucho	O	-
.	O	-

Me	O	-
encanta	O	-
coger	O	-
una	O	-
idea	O	-
y	O	-
desarrollarla	O	-
,	O	-
pero	O	-
me	O	-
gusta	O	-
,	O	-
sobre	O	-
todo	O	-
,	O	-
ponerla	O	-
a	O	-
prueba	O	-
con	O	-
público	O	-
.	O	-

Si	O	-
se	O	-
ríen	O	-
,	O	-
maravilloso	O	-
;	O	-
si	O	-
no	O	-
,	O	-
haces	O	-
los	O	-
ajustes	O	-
necesarios	O	-
.	O	-

Es	O	-
un	O	-
proceso	O	-
fascinante	O	-
.	O	-

Creo	O	-
que	O	-
no	O	-
la	O	-
he	O	-
pifiado	O	-
demasiado	O	-
con	O	-
Zoolander	O	-
.	O	-

*!-DCTVALUE="2002-03-01"-!*	O	-

Las	O	-
voces	O	-
contra	O	-
la	O	-
continuidad	O	-
de	O	-
Carles	O	-
Rexach	O	-
empiezan	O	-
a	O	-
subir	O	-
de	O	-
tono	O	-
y	O	-
a	O	-
oírse	O	-
con	O	-
más	O	-
frecuencia	O	-
.	O	-

Ayer	B-DATE	2002-02-28
,	O	-
el	O	-
ex	O	-
vicepresidente	O	-
Josep	O	-
Martínez	O	-
Rovira	O	-
,	O	-
opinó	O	-
que	O	-
Charly	O	-
no	O	-
está	O	-
capacitado	O	-
para	O	-
``	O	-
ser	O	-
entrenador	O	-
del	O	-
Barça	O	-
ni	O	-
debe	O	-
serlo	O	-
``	O	-
y	O	-
catalogó	O	-
de	O	-
``	O	-
error	O	-
histórico	O	-
``	O	-
que	O	-
la	O	-
junta	O	-
que	O	-
preside	O	-
Joan	O	-
Gaspart	O	-
no	O	-
contratara	O	-
el	B-DATE	2001
pasado	I-DATE	2001
año	I-DATE	2001
a	O	-
Héctor	O	-
Cúper	O	-
,	O	-
que	O	-
hoy	B-DATE	PRESENT_REF
dirige	O	-
al	O	-
Inter	O	-
de	O	-
Milán	O	-
.	O	-

El	B-DATE	2002-02-27
día	I-DATE	2002-02-27
anterior	I-DATE	2002-02-27
,	O	-
el	O	-
directivo	O	-
Gonçal	O	-
Lloveras	O	-
se	O	-
reafirmó	O	-
en	O	-
su	O	-
opinión	O	-
de	O	-
que	O	-
Rexach	O	-
debía	O	-
haber	O	-
sido	O	-
destituido	O	-
,	O	-
observación	O	-
que	O	-
ya	O	-
le	O	-
había	O	-
valido	O	-
una	O	-
reprimenda	O	-
pública	O	-
de	O	-
Gaspart	O	-
.	O	-

``	O	-
Los	O	-
jugadores	O	-
del	O	-
Barça	O	-
salen	O	-
al	O	-
campo	O	-
con	O	-
poca	O	-
seguridad	O	-
.	O	-
Los	O	-
planteamientos	O	-
han	O	-
de	O	-
ser	O	-
más	O	-
agresivos	O	-
,	O	-
porque	O	-
nuestro	O	-
objetivo	O	-
ha	O	-
de	O	-
ser	O	-
ganar	O	-
siempre	O	-
y	O	-
por	O	-
cuantos	O	-
más	O	-
goles	O	-
,	O	-
mejor	O	-
``	O	-
,	O	-
dijo	O	-
Martínez	O	-
Rovira	O	-
en	O	-
unas	O	-
declaraciones	O	-
al	O	-
programa	O	-
El	O	-
Tirachinas-Catalunya	O	-
de	O	-
la	O	-
cadena	O	-
Cope	O	-
.	O	-

El	O	-
ex	O	-
vicepresidente	O	-
afirmó	O	-
que	O	-
Rexach	O	-
no	O	-
sabe	O	-
motivar	O	-
a	O	-
la	O	-
plantilla	O	-
.	O	-

``	O	-
Cúper	O	-
es	O	-
exigente	O	-
con	O	-
la	O	-
plantilla	O	-
,	O	-
tiene	O	-
las	O	-
ideas	O	-
claras	O	-
y	O	-
criterio	O	-
``	O	-
,	O	-
insistió	O	-
.	O	-

MALOS	O	-
FICHAJES	O	-
.	O	-

Martínez	O	-
Rovira	O	-
,	O	-
uno	O	-
de	O	-
los	O	-
seis	O	-
directivos	O	-
que	O	-
abandonó	O	-
la	O	-
directiva	O	-
el	B-DATE	2001
año	I-DATE	2001
pasado	I-DATE	2001
por	O	-
discrepancias	O	-
con	O	-
la	O	-
gestión	O	-
de	O	-
Gaspart	O	-
,	O	-
criticó	O	-
la	O	-
mala	O	-
elección	O	-
de	O	-
los	O	-
siete	O	-
fichajes	O	-
realizados	O	-
.	O	-

``	O	-
Pensábamos	O	-
que	O	-
iban	O	-
a	O	-
ser	O	-
jugadores	O	-
que	O	-
marcarían	O	-
diferencias	O	-
y	O	-
no	O	-
ha	O	-
sido	O	-
así	O	-
.	O	-
Tenemos	O	-
que	O	-
aceptar	O	-
que	O	-
nos	O	-
hemos	O	-
equivocado	O	-
y	O	-
que	O	-
no	O	-
hemos	O	-
acertado	O	-
,	O	-
tampoco	O	-
,	O	-
con	O	-
el	O	-
entrenador	O	-
``	O	-
,	O	-
aseguró	O	-
el	O	-
ex	O	-
vicepresidente	O	-
.	O	-

*!-DCTVALUE="2000-12-14"-!*	O	-

El	O	-
ex	O	-
líder	O	-
de	O	-
la	O	-
izquierda	O	-
mexicana	O	-
y	O	-
tres	O	-
veces	O	-
candidato	O	-
presidencial	O	-
,	O	-
Cuauhtémoc	O	-
Cárdenas	O	-
,	O	-
pidió	O	-
hoy	B-DATE	2000-12-14
al	O	-
presidente	O	-
de	O	-
Argentina	O	-
,	O	-
Fernando	O	-
de	O	-
la	O	-
Rúa	O	-
,	O	-
la	O	-
revisión	O	-
de	O	-
los	O	-
casos	O	-
de	O	-
los	O	-
presos	O	-
de	O	-
La	O	-
Tablada	O	-
.	O	-

En	O	-
una	O	-
carta	O	-
dirigida	O	-
a	O	-
De	O	-
la	O	-
Rúa	O	-
,	O	-
reproducida	O	-
por	O	-
el	O	-
diario	O	-
mexicano	O	-
``	O	-
La	O	-
Jornada	O	-
``	O	-
,	O	-
Cárdenas	O	-
justifica	O	-
su	O	-
petición	O	-
para	O	-
que	O	-
la	O	-
justicia	O	-
argentina	O	-
revise	O	-
los	O	-
casos	O	-
de	O	-
los	O	-
presos	O	-
``	O	-
ante	O	-
la	O	-
inminencia	O	-
de	O	-
un	O	-
desenlace	O	-
fatal	O	-
y	O	-
queriendo	O	-
el	O	-
bien	O	-
de	O	-
su	O	-
patria	O	-
``	O	-
.	O	-

La	O	-
revisión	O	-
de	O	-
los	O	-
casos	O	-
es	O	-
``	O	-
un	O	-
acto	O	-
de	O	-
estricta	O	-
justicia	O	-
``	O	-
que	O	-
``	O	-
puede	O	-
mostrar	O	-
que	O	-
el	O	-
profundo	O	-
cambio	O	-
por	O	-
el	O	-
que	O	-
lucharon	O	-
los	O	-
argentinos	O	-
al	O	-
apoyar	O	-
la	O	-
candidatura	O	-
de	O	-
la	O	-
Alianza	O	-
está	O	-
convirtiéndose	O	-
en	O	-
realidades	O	-
en	O	-
el	O	-
terreno	O	-
del	O	-
establecimiento	O	-
de	O	-
un	O	-
estado	O	-
de	O	-
derecho	O	-
``	O	-
,	O	-
añade	O	-
el	O	-
político	O	-
mexicano	O	-
.	O	-

Cárdenas	O	-
,	O	-
hijo	O	-
del	O	-
ex	O	-
presidente	O	-
mexicano	O	-
Lázaro	O	-
Cárdenas	O	-
(	O	-
1934-1940	B-DATE	1934
)	O	-
,	O	-
fue	O	-
líder	O	-
del	O	-
Partido	O	-
de	O	-
la	O	-
Revolución	O	-
Democrática	O	-
(	O	-
PRD	O	-
)	O	-
y	O	-
tres	O	-
veces	O	-
candidato	O	-
presidencial	O	-
en	O	-
México	O	-
,	O	-
en	O	-
los	B-DATE	1988
años	I-DATE	1988
1988	I-DATE	1988
,	O	-
1994	B-DATE	1994
y	O	-
2000	B-DATE	2000
.	O	-

Los	O	-
doce	O	-
condenados	O	-
por	O	-
el	O	-
asalto	O	-
al	O	-
cuartel	O	-
de	O	-
La	O	-
Tablada	O	-
,	O	-
todos	O	-
ellos	O	-
miembros	O	-
del	O	-
ultraizquierdista	O	-
Movimiento	O	-
Todos	O	-
por	O	-
la	O	-
Patria	O	-
(	O	-
MTP	O	-
)	O	-
,	O	-
están	O	-
hospitalizados	O	-
a	O	-
causa	O	-
de	O	-
una	O	-
huelga	O	-
de	O	-
hambre	O	-
que	O	-
mantienen	O	-
desde	O	-
hace	B-DATE	2000-09-XX
casi	I-DATE	2000-09-XX
100	I-DATE	2000-09-XX
días	I-DATE	2000-09-XX
para	O	-
lograr	O	-
que	O	-
se	O	-
les	O	-
reconozca	O	-
el	O	-
derecho	O	-
a	O	-
apelar	O	-
sus	O	-
sentencias	O	-
.	O	-

Los	O	-
militantes	O	-
del	O	-
MTP	O	-
tomaron	O	-
en	O	-
1989	B-DATE	1989
el	O	-
cuartel	O	-
de	O	-
La	O	-
Tablada	O	-
,	O	-
que	O	-
fue	O	-
recuperado	O	-
después	O	-
de	O	-
30	B-DURATION	PT30H
horas	I-DURATION	PT30H
de	O	-
combates	O	-
con	O	-
el	O	-
resultado	O	-
de	O	-
40	O	-
muertos	O	-
entre	O	-
militares	O	-
,	O	-
policías	O	-
y	O	-
asaltantes	O	-
.	O	-

Los	O	-
presos	O	-
de	O	-
La	O	-
Tablada	O	-
fueron	O	-
juzgados	O	-
bajo	O	-
una	O	-
ley	O	-
especial	O	-
que	O	-
no	O	-
contempla	O	-
la	O	-
posibilidad	O	-
de	O	-
apelación	O	-
o	O	-
segunda	O	-
instancia	O	-
judicial	O	-
,	O	-
lo	O	-
cual	O	-
va	O	-
contra	O	-
los	O	-
convenios	O	-
internacionales	O	-
suscritos	O	-
por	O	-
Argentina	O	-
.	O	-

El	O	-
Gobierno	O	-
de	O	-
De	O	-
La	O	-
Rúa	O	-
,	O	-
que	O	-
asumió	O	-
el	B-DATE	2000-12-10
pasado	I-DATE	2000-12-10
10	I-DATE	2000-12-10
de	I-DATE	2000-12-10
diciembre	I-DATE	2000-12-10
,	O	-
heredó	O	-
el	O	-
conflicto	O	-
del	O	-
gabinete	O	-
anterior	O	-
,	O	-
presidido	O	-
por	O	-
Carlos	O	-
Menem	O	-
,	O	-
que	O	-
hizo	O	-
caso	O	-
omiso	O	-
a	O	-
las	O	-
recomendaciones	O	-
de	O	-
la	O	-
Comisión	O	-
Interamericana	O	-
de	O	-
Derechos	O	-
Humanos	O	-
.	O	-

Fernando	O	-
de	O	-
la	O	-
Rúa	O	-
,	O	-
que	O	-
se	O	-
niega	O	-
a	O	-
aplicar	O	-
un	O	-
indulto	O	-
u	O	-
otra	O	-
medida	O	-
de	O	-
gracia	O	-
a	O	-
los	O	-
presos	O	-
,	O	-
trató	O	-
sin	O	-
éxito	O	-
a	O	-
lo	O	-
largo	O	-
de	O	-
este	B-DATE	2000
año	I-DATE	2000
que	O	-
el	O	-
Parlamento	O	-
aprobase	O	-
un	O	-
proyecto	O	-
de	O	-
ley	O	-
que	O	-
permitiera	O	-
una	O	-
revisión	O	-
de	O	-
las	O	-
condenas	O	-
y	O	-
ahora	B-DATE	PRESENT_REF
busca	O	-
una	O	-
solución	O	-
por	O	-
la	O	-
vía	O	-
judicial	O	-
.	O	-

*!-DCTVALUE="2000-06-01"-!*	O	-

El	O	-
gobernante	O	-
,	O	-
con	O	-
ganada	O	-
fama	O	-
desde	O	-
que	O	-
llegó	O	-
hace	B-DATE	1999-02
16	I-DATE	1999-02
meses	I-DATE	1999-02
al	O	-
poder	O	-
de	O	-
explotar	O	-
al	O	-
máximo	O	-
su	O	-
oratoria	O	-
y	O	-
acusado	O	-
por	O	-
sus	O	-
detractores	O	-
de	O	-
incontinencia	O	-
verbal	O	-
,	O	-
enmudeció	O	-
desde	O	-
el	B-DATE	PAST_REF
momento	I-DATE	PAST_REF
en	O	-
el	O	-
que	O	-
el	O	-
Tribunal	O	-
Supremo	O	-
de	O	-
Justicia	O	-
(	O	-
TSJ	O	-
)	O	-
decidió	O	-
suspender	O	-
temporalmente	O	-
los	O	-
comicios	O	-
múltiples	O	-
ante	O	-
la	O	-
imposibilidad	O	-
``	O	-
técnica	O	-
``	O	-
de	O	-
celebrarlos	O	-
el	B-DATE	2000-05-28
28	I-DATE	2000-05-28
de	I-DATE	2000-05-28
mayo	I-DATE	2000-05-28
.	O	-

Chávez	O	-
se	O	-
despidió	O	-
del	O	-
mundanal	O	-
ruido	O	-
el	B-DATE	2000-05-25
pasado	I-DATE	2000-05-25
jueves	I-DATE	2000-05-25
con	O	-
su	O	-
más	O	-
breve	O	-
discurso	O	-
por	O	-
televisión	O	-
,	O	-
tildado	O	-
de	O	-
``	O	-
institucional	O	-
``	O	-
por	O	-
los	O	-
observadores	O	-
,	O	-
en	O	-
el	O	-
que	O	-
aceptó	O	-
el	O	-
aplazamiento	O	-
de	O	-
los	O	-
comicios	O	-
y	O	-
valoró	O	-
la	O	-
``	O	-
pedagógica	O	-
``	O	-
medida	O	-
como	O	-
un	O	-
triunfo	O	-
de	O	-
la	O	-
democracia	O	-
venezolana	O	-
.	O	-

Desde	O	-
entonces	B-DATE	PAST_REF
entró	O	-
en	O	-
silencio	O	-
absoluto	O	-
.	O	-

Nadie	O	-
sabe	O	-
cuál	O	-
es	O	-
la	B-DATE	XXXX-XX-XX
nueva	I-DATE	XXXX-XX-XX
fecha	I-DATE	XXXX-XX-XX
que	O	-
propone	O	-
para	O	-
las	O	-
votaciones	O	-
,	O	-
ni	O	-
si	O	-
las	O	-
quiere	O	-
juntas	O	-
o	O	-
separadas	O	-
,	O	-
ni	O	-
cuando	O	-
va	O	-
a	O	-
reanudar	O	-
la	O	-
campaña	O	-
.	O	-

Por	O	-
su	O	-
boca	O	-
suelen	O	-
hablar	O	-
de	O	-
vez	O	-
en	O	-
cuando	O	-
tanto	O	-
el	O	-
ministro	O	-
de	O	-
Relaciones	O	-
Exteriores	O	-
,	O	-
José	O	-
Vicente	O	-
Rangel	O	-
,	O	-
verdadero	O	-
``	O	-
portavoz	O	-
``	O	-
del	O	-
Gobierno	O	-
,	O	-
como	O	-
el	O	-
presidente	O	-
de	O	-
la	O	-
Comisión	O	-
Legislativa	O	-
Nacional	O	-
(	O	-
CLN	O	-
)	O	-
,	O	-
o	O	-
Congresillo	O	-
,	O	-
Luis	O	-
Miquilena	O	-
,	O	-
que	O	-
es	O	-
quien	O	-
aparentemente	O	-
tiene	O	-
todos	O	-
los	O	-
resortes	O	-
en	O	-
el	O	-
nuevo	O	-
escenario	O	-
electoral	O	-
.	O	-

Por	O	-
la	O	-
Cancillería	O	-
se	O	-
sabe	O	-
que	O	-
la	O	-
gira	O	-
presidencial	O	-
prevista	O	-
entre	O	-
el	B-DATE	2000-06-16
16	I-DATE	2000-06-16
y	O	-
el	B-DATE	2000-06-25
25	I-DATE	2000-06-25
de	I-DATE	2000-06-25
junio	I-DATE	2000-06-25
por	O	-
varios	O	-
países	O	-
de	O	-
la	O	-
Organización	O	-
de	O	-
Países	O	-
Exportadores	O	-
de	O	-
Petróleo	O	-
(	O	-
OPEP	O	-
)	O	-
,	O	-
con	O	-
el	O	-
fin	O	-
de	O	-
afinar	O	-
detalles	O	-
de	O	-
cara	O	-
a	O	-
la	O	-
II	O	-
Cumbre	O	-
de	O	-
ese	O	-
cartel	O	-
petrolero	O	-
en	O	-
Caracas	O	-
,	O	-
está	O	-
en	O	-
el	O	-
alero	O	-
hasta	O	-
que	O	-
se	O	-
fijen	O	-
los	O	-
comicios	O	-
.	O	-

Miquilena	O	-
,	O	-
mientras	O	-
tanto	O	-
,	O	-
se	O	-
ha	O	-
convertido	O	-
una	O	-
vez	O	-
más	O	-
desde	O	-
que	O	-
Chávez	O	-
ocupa	O	-
la	O	-
Presidencia	O	-
en	O	-
el	O	-
``	O	-
comodín	O	-
``	O	-
de	O	-
la	O	-
partida	O	-
,	O	-
pues	O	-
marcará	O	-
la	O	-
pauta	O	-
sobre	O	-
el	O	-
inmediato	O	-
futuro	O	-
político	O	-
.	O	-

Si	O	-
el	O	-
TSJ	O	-
no	O	-
lo	O	-
remedia	O	-
al	O	-
admitir	O	-
un	O	-
recurso	O	-
de	O	-
la	O	-
Defensoría	O	-
del	O	-
Pueblo	O	-
para	O	-
evitar	O	-
que	O	-
el	O	-
Congresillo	O	-
designe	O	-
``	O	-
a	O	-
dedo	O	-
``	O	-
mañana	B-DATE	2000-06-02
,	I-DATE	2000-06-02
viernes	I-DATE	2000-06-02
,	O	-
a	O	-
la	O	-
nueva	O	-
directiva	O	-
del	O	-
Consejo	O	-
Nacional	O	-
Electoral	O	-
(	O	-
CNE	O	-
)	O	-
,	O	-
Miquilena	O	-
nombrará	O	-
a	O	-
su	O	-
criterio	O	-
a	O	-
las	O	-
autoridades	O	-
de	O	-
ese	O	-
organismo	O	-
.	O	-

El	O	-
CNE	O	-
fue	O	-
acusado	O	-
hace	B-DURATION	PXD
unos	I-DURATION	PXD
días	I-DURATION	PXD
por	O	-
la	O	-
generalidad	O	-
de	O	-
las	O	-
fuerzas	O	-
políticas	O	-
venezolanas	O	-
de	O	-
ser	O	-
el	O	-
verdadero	O	-
y	O	-
nico	O	-
causante	O	-
del	O	-
aplazamiento	O	-
de	O	-
las	O	-
votaciones	O	-
debido	O	-
a	O	-
la	O	-
``	O	-
incompetencia	O	-
``	O	-
de	O	-
sus	O	-
cinco	O	-
miembros	O	-
,	O	-
que	O	-
complicaron	O	-
las	O	-
ya	O	-
de	O	-
por	O	-
sí	O	-
complejas	O	-
elecciones	O	-
múltiples	O	-
con	O	-
continuas	O	-
rectificaciones	O	-
en	O	-
las	O	-
bases	O	-
de	O	-
datos	O	-
del	O	-
proceso	O	-
automatizado	O	-
.	O	-

El	O	-
anterior	O	-
CNE	O	-
,	O	-
elegido	O	-
también	O	-
por	O	-
Miquilena	O	-
,	O	-
dimitió	O	-
en	O	-
pleno	O	-
el	B-DATE	2000-05-29
pasado	I-DATE	2000-05-29
lunes	I-DATE	2000-05-29
tras	O	-
soportar	O	-
una	O	-
lluvia	O	-
de	O	-
críticas	O	-
por	O	-
su	O	-
``	O	-
falta	O	-
de	O	-
experiencia	O	-
``	O	-
y	O	-
a	O	-
sus	O	-
cinco	O	-
miembros	O	-
se	O	-
les	O	-
ha	O	-
prohibido	O	-
la	O	-
salida	O	-
del	O	-
país	O	-
,	O	-
mientras	O	-
son	O	-
investigados	O	-
judicialmente	O	-
por	O	-
su	O	-
comportamiento	O	-
.	O	-

Ahora	O	-
,	O	-
el	O	-
Congresillo	O	-
quiere	O	-
guardar	O	-
las	O	-
formas	O	-
y	O	-
consultar	O	-
a	O	-
la	O	-
``	O	-
sociedad	O	-
civil	O	-
``	O	-
(	O	-
Iglesia	O	-
,	O	-
partidos	O	-
,	O	-
empresarios	O	-
,	O	-
sindicatos	O	-
)	O	-
cuál	O	-
sería	O	-
la	O	-
composición	O	-
idónea	O	-
y	O	-
equilibrada	O	-
del	O	-
CNE	O	-
,	O	-
supuestamente	O	-
garante	O	-
de	O	-
la	O	-
imparcialidad	O	-
de	O	-
los	O	-
comicios	O	-
,	O	-
con	O	-
el	O	-
fin	O	-
de	O	-
dar	O	-
un	O	-
tinte	O	-
democrático	O	-
a	O	-
lo	O	-
que	O	-
será	O	-
una	O	-
designación	O	-
.	O	-

Elías	O	-
Jaua	O	-
,	O	-
miembro	O	-
del	O	-
Congresillo	O	-
,	O	-
considera	O	-
que	O	-
los	O	-
nuevos	O	-
miembros	O	-
del	O	-
CNE	O	-
deben	O	-
tener	O	-
experiencia	O	-
para	O	-
``	O	-
dirigir	O	-
procesos	O	-
complejos	O	-
``	O	-
,	O	-
y	O	-
deben	O	-
ser	O	-
personas	O	-
con	O	-
independencia	O	-
y	O	-
equilibrio	O	-
,	O	-
respetabilidad	O	-
y	O	-
reconocida	O	-
solvencia	O	-
moral	O	-
,	O	-
algo	O	-
que	O	-
fue	O	-
puesto	O	-
en	O	-
entredicho	O	-
con	O	-
la	O	-
anterior	O	-
directiva	O	-
.	O	-

Mientras	O	-
,	O	-
el	O	-
ministro	O	-
de	O	-
Defensa	O	-
,	O	-
general	O	-
Eliécer	O	-
Hurtado	O	-
,	O	-
se	O	-
vio	O	-
obligado	O	-
a	O	-
salir	O	-
al	O	-
paso	O	-
de	O	-
los	O	-
ya	O	-
casi	O	-
normales	O	-
y	O	-
permanentes	O	-
rumores	O	-
de	O	-
golpe	O	-
de	O	-
Estado	O	-
,	O	-
y	O	-
negó	O	-
que	O	-
haya	O	-
división	O	-
en	O	-
las	O	-
filas	O	-
castrenses	O	-
y	O	-
mucho	O	-
menos	O	-
que	O	-
esté	O	-
en	O	-
marcha	O	-
una	O	-
conspiración	O	-
contra	O	-
Chávez	O	-
.	O	-

``	O	-
El	O	-
pueblo	O	-
puede	O	-
estar	O	-
seguro	O	-
de	O	-
que	O	-
aquí	O	-
no	O	-
existe	O	-
nada	O	-
de	O	-
conspiración	O	-
,	O	-
ni	O	-
está	O	-
preso	O	-
nadie	O	-
por	O	-
esos	O	-
motivos	O	-
tampoco	O	-
``	O	-
,	O	-
declaró	O	-
Hurtado	O	-
en	O	-
una	O	-
rueda	O	-
de	O	-
prensa	O	-
.	O	-

Añadió	O	-
que	O	-
desconoce	O	-
la	O	-
procedencia	O	-
de	O	-
los	O	-
rumores	O	-
,	O	-
que	O	-
estarían	O	-
motivados	O	-
por	O	-
una	O	-
supuesta	O	-
división	O	-
en	O	-
la	O	-
milicia	O	-
entre	O	-
los	O	-
partidarios	O	-
de	O	-
Chávez	O	-
y	O	-
los	O	-
seguidores	O	-
del	O	-
aspirante	O	-
presidencial	O	-
y	O	-
también	O	-
militar	O	-
retirado	O	-
,	O	-
Francisco	O	-
Arias	O	-
Cárdenas	O	-
,	O	-
quien	O	-
sí	O	-
se	O	-
ha	O	-
explayado	O	-
al	O	-
dar	O	-
sus	O	-
opiniones	O	-
sobre	O	-
la	O	-
``	O	-
payasada	O	-
``	O	-
del	O	-
aplazamiento	O	-
electoral	O	-

*!-DCTVALUE="2000-07-14"-!*	O	-

El	O	-
vicepresidente	O	-
de	O	-
Irak	O	-
,	O	-
Taha	O	-
Yasin	O	-
Ramadán	O	-
,	O	-
viajará	O	-
mañana	B-DATE	2000-07-15
a	O	-
Jordania	O	-
para	O	-
tratar	O	-
de	O	-
mejorar	O	-
las	O	-
relaciones	O	-
entre	O	-
los	O	-
dos	O	-
países	O	-
,	O	-
que	O	-
empezaron	O	-
a	O	-
deteriorarse	O	-
en	O	-
1995	B-DATE	1995
y	O	-
en	O	-
los	B-DURATION	PXM
últimos	I-DURATION	PXM
meses	I-DURATION	PXM
han	O	-
sufrido	O	-
diversos	O	-
reveses	O	-
,	O	-
informaron	O	-
fuentes	O	-
oficiales	O	-
jordanas	O	-
.	O	-

La	O	-
visita	O	-
de	O	-
Ramadán	O	-
será	O	-
la	O	-
primera	O	-
en	O	-
más	B-DURATION	P1Y
de	I-DURATION	P1Y
un	I-DURATION	P1Y
año	I-DURATION	P1Y
de	O	-
un	O	-
alto	O	-
cargo	O	-
gubernamental	O	-
iraquí	O	-
a	O	-
Jordania	O	-
para	O	-
tratar	O	-
cuestiones	O	-
políticas	O	-
bilaterales	O	-
e	O	-
internacionales	O	-
,	O	-
y	O	-
se	O	-
iniciará	O	-
dos	B-DURATION	P2D
días	I-DURATION	P2D
después	O	-
de	O	-
la	O	-
ratificación	O	-
en	O	-
el	O	-
cargo	O	-
del	O	-
nuevo	O	-
primer	O	-
ministro	O	-
,	O	-
Ali	O	-
Abul	O	-
Ragheb	O	-
,	O	-
por	O	-
el	O	-
Parlamento	O	-
de	O	-
Ammán	O	-
.	O	-

En	O	-
la	O	-
presentación	O	-
de	O	-
su	O	-
programa	O	-
político	O	-
ante	O	-
la	O	-
Cámara	O	-
de	O	-
Representantes	O	-
jordana	O	-
,	O	-
que	O	-
le	O	-
apoyó	O	-
con	O	-
74	O	-
votos	O	-
a	O	-
favor	O	-
y	O	-
6	O	-
abstenciones	O	-
,	O	-
Abul	O	-
Ragheb	O	-
manifestó	O	-
su	O	-
intención	O	-
de	O	-
trabajar	O	-
para	O	-
conseguir	O	-
el	O	-
levantamiento	O	-
de	O	-
las	O	-
sanciones	O	-
internacionales	O	-
impuestas	O	-
a	O	-
Irak	O	-
hace	B-DATE	1990
diez	I-DATE	1990
años	I-DATE	1990
,	O	-
cuando	O	-
sus	O	-
tropas	O	-
invadieron	O	-
Kuwait	O	-
.	O	-

Uno	O	-
de	O	-
los	O	-
últimos	O	-
reveses	O	-
en	O	-
las	O	-
relaciones	O	-
entre	O	-
Ammán	O	-
y	O	-
Bagdad	O	-
se	O	-
produjo	O	-
a	O	-
principios	B-DATE	2000
de	I-DATE	2000
este	I-DATE	2000
año	I-DATE	2000
,	O	-
cuando	O	-
el	O	-
anterior	O	-
primer	O	-
ministro	O	-
,	O	-
Abdul	O	-
Rauf	O	-
Rawabde	O	-
,	O	-
rechazó	O	-
una	O	-
propuesta	O	-
del	O	-
Parlamento	O	-
jordano	O	-
para	O	-
romper	O	-
el	O	-
embargo	O	-
aéreo	O	-
internacional	O	-
impuesto	O	-
a	O	-
Irak	O	-
por	O	-
la	O	-
ONU	O	-
en	O	-
1990	B-DATE	1990
.	O	-

Posteriormente	O	-
,	O	-
se	O	-
registró	O	-
otro	O	-
percance	O	-
,	O	-
cuando	O	-
las	O	-
autoridades	O	-
jordanas	O	-
detuvieron	O	-
,	O	-
a	O	-
su	O	-
regreso	O	-
de	O	-
Irak	O	-
,	O	-
a	O	-
un	O	-
piloto	O	-
italiano	O	-
que	O	-
había	O	-
violado	O	-
el	O	-
embargo	O	-
aéreo	O	-
a	O	-
ese	O	-
país	O	-
,	O	-
aunque	O	-
fue	O	-
puesto	O	-
en	O	-
libertad	O	-
pocos	B-DURATION	PXD
días	I-DURATION	PXD
después	I-DURATION	PXD
.	I-DURATION	PXD

En	O	-
los	B-DURATION	PXM
últimos	I-DURATION	PXM
meses	I-DURATION	PXM
,	O	-
los	O	-
altos	O	-
cargos	O	-
iraquíes	O	-
que	O	-
viajaban	O	-
al	O	-
extranjero	O	-
